frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
65,1140.2601,1016.5081,1097.955,1045.9349,1179.5447,1051.3665,1.2467041,0.7558594,1078.3842,0.11475689
66,346.8967,480.3532,340.03156,486.25095,445.57944,560.12506,2.6567383,2.4613647,413.62494,0.32265103
67,170.07819,179.7705,167.56056,181.9716,165.96014,130.06967,1.3404541,1.5755005,174.92435,0.055408563
68,356.425,301.8279,348.65515,365.67328,477.32208,553.55725,3.4798584,2.3217773,329.12646,0.1658848
69,1093.5471,1172.105,1071.835,1143.8788,1083.1165,1109.9674,3.465149,3.1417847,1132.826,0.0693468
70,338.93042,377.75558,341.28827,391.97797,292.14706,324.65607,2.8528442,2.534668,358.34302,0.108346365
71,762.2448,868.23364,861.4682,974.5021,848.8656,881.3081,3.2424927,3.3745728,815.23926,0.13000947
72,12346.7,12246.794,12539.115,12456.374,12564.569,12621.631,22.162964,22.616028,12296.747,0.008124608
73,4254.171,4335.8574,4299.2627,4366.326,4350.8105,4473.975,6.871704,6.612854,4295.014,0.019018918
74,6104.5835,5932.1055,6275.7764,6140.81,6294.021,6066.006,8.872559,8.606995,6018.3447,0.028658716
75,2639.175,2575.9438,2740.5125,2685.35,2776.8777,2716.552,1.2478027,2.1870728,2607.5596,0.024249187
76,2101.4243,2056.6465,2137.634,2115.6287,2143.1536,2105.4521,2.0336914,1.6583252,2079.0354,0.021537792
77,2273.73,2272.4866,2341.9023,2335.791,2367.0073,2333.9946,4.0634155,4.0145264,2273.1084,0.0005470079
78,478.82385,450.36853,430.58835,443.23264,417.48505,410.12936,1.4276123,1.5095215,464.5962,0.06124743
79,489.10214,468.13156,515.4851,511.34375,467.89572,519.4326,1.1828003,1.1333618,478.61685,0.043814965
80,2319.9265,2209.5024,2377.4438,2270.7822,2403.1223,2307.1526,5.4906616,5.4575195,2264.7144,0.0487585
81,322.7008,199.24342,317.78625,281.84918,314.67886,246.0498,1.3966064,1.539917,260.9721,0.47306734
82,1121.867,1046.47,1174.7693,1110.7676,1186.9528,1131.2719,0.73779297,1.0473633,1084.1685,0.06954359
83,2243.9646,2225.9502,2278.831,2269.2896,2331.6184,2315.4692,6.097473,6.5341187,2234.9575,0.00806029
84,8803.122,8752.93,8932.962,8897.272,8995.963,8825.936,13.447327,14.637634,8778.025,0.0057179583
85,5199.8545,5133.591,5270.836,5236.226,5318.4497,5270.552,7.0357666,7.629822,5166.7227,0.012825088
86,2438.3816,2455.0286,2470.3447,2497.6433,2552.5908,2533.5603,3.1654663,3.8964844,2446.705,0.006803833
87,139.54785,115.35252,121.863174,127.208015,127.172775,156.62279,0.76568604,0.41796875,127.45019,0.18984145
88,622.61365,658.15857,698.5012,700.8551,610.9997,655.1325,3.0611572,3.206482,640.3861,0.055505455
89,3394.469,3269.5684,3452.5562,3351.8218,3463.1528,3309.4873,5.79834,5.864746,3332.0186,0.037484977
90,2441.2388,2487.2612,2427.5662,2469.8271,2422.8135,2438.1907,5.296753,5.4265747,2464.25,0.018676052
91,342.4227,367.6176,372.49075,417.14072,447.79022,467.4857,3.6015625,3.4437256,355.02014,0.07096757
92,2481.753,2373.4702,2566.0894,2473.7676,2589.534,2450.808,4.284485,3.8236084,2427.6116,0.04460463
93,1338.9205,1315.0833,1412.1307,1405.3602,1477.0581,1436.1398,0.94854736,0.8360596,1327.002,0.017963259
94,758.67535,735.31226,767.81854,748.4707,741.32294,753.19165,3.0698242,2.7713623,746.9938,0.031276163
95,1226.2865,1146.2347,1177.2258,1111.5936,1100.3463,1069.2712,6.0111694,6.02594,1186.2606,0.067482434
96,6187.9697,6378.1177,6350.2793,6456.0664,6328.5923,6459.094,7.19928,7.98407,6283.044,0.030263666
97,3972.9336,4042.7358,4070.8608,4114.928,4066.289,4143.978,4.767273,5.241699,4007.8347,0.017416447
98,1223.1489,1200.6808,1258.6816,1240.705,1260.2538,1261.6636,2.2908325,2.1976318,1211.9148,0.018539373
99,1387.3943,1319.513,1415.7632,1382.6552,1447.8726,1423.3961,3.9796753,3.6826172,1353.4536,0.050154172
100,1023.90717,1025.2612,1019.03723,1043.4697,990.94934,1057.9879,4.7075806,4.64624,1024.5842,0.001321575
101,711.9371,712.1002,672.7584,695.2383,704.0845,747.6971,0.79974365,1.2669067,712.0187,0.000229133
102,1760.8302,1777.2034,1812.2158,1838.4004,1824.6747,1838.8795,5.062195,5.404785,1769.0168,0.009255519
103,404.95547,389.44998,402.76044,416.24835,418.42993,464.42532,4.0113525,3.5894775,397.20273,0.039036725
104,1051.2185,1068.7731,1101.1183,1094.7285,1181.0143,1157.4044,1.1514893,1.1487427,1059.9958,0.016560975
105,1322.5103,1286.8126,1391.4327,1367.357,1391.8713,1405.2544,3.0164795,3.491455,1304.6614,0.027361607
106,2114.4133,2034.3214,2137.599,2102.41,2111.799,2148.2893,7.3308105,7.121399,2074.3674,0.038610287
107,566.0669,574.7105,580.30096,569.65753,587.6559,621.57166,2.4208374,2.6461792,570.3887,0.015153905
108,6394.067,6369.8823,6478.9478,6444.9194,6511.528,6544.1206,10.691589,10.487732,6381.9746,0.0037895122
109,5499.4136,5531.1157,5626.145,5592.8584,5753.242,5667.144,9.960083,9.865662,5515.2646,0.005748074
110,1033.0862,1028.6841,1079.8203,1065.4551,1091.8774,1059.8241,3.717163,3.8499756,1030.8851,0.0042702137
111,1153.6248,1155.9601,1213.5743,1205.0387,1338.4039,1287.117,1.6153564,1.6964722,1154.7925,0.0020222915
112,2587.9397,2688.444,2629.263,2731.3657,2719.8894,2801.0833,6.5341797,6.942505,2638.192,0.038095936
113,487.77148,297.37518,481.13882,385.82013,492.67728,433.51135,0.52008057,0.6968384,392.57333,0.4849955
114,4847.238,4955.8716,5032.248,5072.065,5281.8867,5168.7266,7.3843384,8.350464,4901.5547,0.022163128
115,2623.881,2541.931,2651.3955,2587.76,2647.9055,2643.6646,8.829041,8.731689,2582.906,0.031727906
116,1278.5417,1075.0908,1262.1881,1108.7603,1185.3679,1111.0659,3.666565,3.4245605,1176.8163,0.17288248
117,1480.9164,1588.4703,1558.7422,1650.0841,1602.0709,1682.1691,5.677002,5.902954,1534.6934,0.070081726
118,896.2931,802.50494,948.9194,859.5024,990.13196,889.5628,0.9984131,1.0068359,849.39905,0.11041706
119,878.3596,864.72,852.2323,880.9543,924.74097,872.2149,1.105835,1.2731934,871.5398,0.015650058
120,13137.941,12952.319,13386.373,13204.511,13554.518,13285.319,18.176392,18.025146,13045.131,0.014229222
121,4499.737,4332.6973,4532.032,4394.0615,4550.233,4415.6772,3.3649902,4.032898,4416.217,0.037824128
122,1294.3368,1028.5962,1326.4082,1132.9395,1366.7671,1177.4572,0.45587158,0.2321167,1161.4666,0.22879747
123,2087.547,1921.743,2062.711,1949.687,2047.563,2027.5459,5.0772705,4.578308,2004.645,0.082709946
124,2923.8052,2720.072,2986.2026,2840.6506,3001.2444,2812.4016,2.0449219,2.906433,2821.9385,0.07219617
125,150.73334,243.49525,238.53232,280.859,254.27573,336.44324,0.10974121,0.16320801,197.11429,0.47059965
126,1194.7084,972.5062,1183.4509,1026.7852,1068.382,959.3499,3.4328613,3.316162,1083.6073,0.20505781
127,1457.405,1442.4084,1534.9934,1527.0529,1547.6271,1547.7051,2.1102295,2.0925293,1449.9067,0.010343135
128,2419.2534,2141.872,2424.088,2237.9814,2505.3066,2268.294,2.447876,2.8797607,2280.5627,0.12162846
129,1736.704,1848.3444,1808.0233,1875.6698,1853.6819,1877.1515,5.225891,4.7019043,1792.5242,0.062281102
130,2626.1807,2625.0417,2753.8086,2725.3064,2879.2153,2834.707,2.7558594,3.0849,2625.6113,0.00043377175
131,1275.4683,1364.2933,1259.9388,1352.3732,1255.0739,1314.1882,5.687134,5.838135,1319.8809,0.067297794
132,9359.156,9037.578,9523.356,9259.069,9628.606,9293.153,12.320679,13.138245,9198.367,0.03496035
133,8354.9375,8186.6914,8507.672,8349.885,8582.954,8405.734,11.700867,12.669495,8270.814,0.020342143
134,234.81874,212.98326,216.77185,186.13646,137.34584,136.69467,1.5592651,1.779419,223.901,0.09752292
135,891.70953,872.0814,909.17053,898.42957,958.61145,935.4428,1.1973877,1.2453613,881.8955,0.022256734
136,1745.5098,1572.2689,1750.2955,1612.163,1762.105,1650.0936,5.7701416,5.708191,1658.8894,0.10443182
137,1455.6447,1332.384,1483.7825,1397.0059,1478.666,1367.8046,1.6549072,1.8991089,1394.0144,0.08842134
138,341.15128,206.69788,315.95145,245.81001,331.18506,304.33685,1.5217285,0.9293213,273.92456,0.49084097
139,295.00092,302.09323,277.24588,297.41324,344.16965,370.04163,2.3459473,3.0394897,298.54706,0.023756107
140,851.2336,801.2937,849.5643,832.3669,933.3436,870.60913,0.25585938,0.74560547,826.2637,0.06044061
141,128.9382,79.18364,140.64583,121.123024,157.58415,204.4227,0.7043457,0.5100708,104.06092,0.47812918
142,298.24277,346.58096,324.253,327.36905,310.68283,323.93842,2.512329,2.6307373,322.41187,0.14992686
143,904.95325,956.92114,969.35297,995.9302,980.43646,1032.2878,1.9710693,1.9379272,930.9372,0.055823203
144,4085.5105,4247.066,4145.3657,4283.8457,4201.214,4247.8887,6.100403,7.020813,4166.288,0.038776822
145,5371.392,5322.724,5461.6045,5434.1772,5485.264,5454.5073,9.71521,10.398865,5347.058,0.009101821
146,2554.1235,2504.9985,2566.9702,2526.2068,2603.483,2542.8274,2.1314087,2.4489746,2529.561,0.019420365
147,1632.8315,1724.6017,1673.2184,1741.6783,1685.5695,1736.8328,4.3895264,4.1689453,1678.7166,0.054666847
148,1216.5453,1119.9293,1263.4186,1223.0348,1298.526,1296.6359,2.3824463,2.0690918,1168.2373,0.082702346
149,1053.8033,974.8919,1134.8049,1088.6017,1150.6155,1118.115,1.9962158,1.6647339,1014.34766,0.07779526
150,1021.99,989.6099,1097.7692,1071.5283,1229.577,1206.792,0.95336914,0.90838623,1005.7999,0.032193348
151,378.23,304.6233,372.37622,318.15033,378.61896,310.0781,1.4196777,0.9708252,341.42664,0.21558575
152,2353.2195,2348.986,2365.7517,2385.6226,2412.4148,2371.943,5.949768,6.154419,2351.1028,0.0018006011
153,623.88525,761.36505,606.81226,725.075,633.8293,772.3386,2.986145,2.135376,692.6251,0.19849092
154,468.98917,417.28442,466.21582,453.48273,476.8186,467.25043,0.4401245,0.04345703,443.13678,0.11667897
155,2681.6738,2665.4192,2747.5005,2726.3022,2806.6733,2773.7773,6.072815,6.1679688,2673.5464,0.006079804
156,5661.7974,5618.3545,5695.506,5672.365,5630.5293,5634.371,8.188477,8.27417,5640.076,0.0077025327
157,7790.6396,7673.987,7968.3784,7854.593,8053.7983,7914.742,9.20752,10.303772,7732.3135,0.015086408
158,5933.3696,5858.7554,6048.3516,6007.1797,6189.8516,6080.9907,12.377747,12.519348,5896.0625,0.01265493
159,1706.0767,1552.6492,1665.8406,1595.3694,1598.6746,1583.913,6.17157,5.982788,1629.3629,0.094164096
160,2131.4119,2030.2607,2110.9275,2075.995,2076.007,2063.1328,8.028259,7.854309,2080.8364,0.0486108
161,1712.3713,1605.3427,1798.482,1725.4631,1820.0621,1762.4586,0.852478,0.6694946,1658.8569,0.06451954
162,788.1631,768.9557,871.87695,843.014,902.5022,830.33777,2.7792969,3.5377808,778.5594,0.024670433
163,1547.762,1527.5426,1520.1887,1531.3671,1522.0411,1516.9282,5.406006,5.7107544,1537.6523,0.013149501
164,3267.8457,3166.8296,3298.132,3234.9578,3258.5369,3230.687,8.374207,8.585449,3217.3376,0.031397425
165,1521.1276,1498.518,1543.2933,1524.3008,1544.9263,1520.0029,3.732544,3.4987793,1509.8228,0.014975015
166,972.4402,1025.7416,981.4799,1034.0996,985.90643,1040.1355,1.892395,1.9351807,999.0909,0.053349894
167,269.94452,295.64407,259.3573,302.77664,259.1271,253.90128,0.5484619,1.2157593,282.7943,0.0908772
168,3785.0242,3977.7092,3786.7114,3895.7664,3863.1628,3955.111,7.574768,6.586792,3881.3667,0.04964361
169,2832.4817,3039.3809,2900.1062,3018.0544,2932.3252,3044.6536,1.2151489,1.3754272,2935.9312,0.0704714
170,581.4706,508.40244,544.0181,516.7112,563.1551,526.3123,0.057617188,0.20080566,544.9365,0.13408561
171,795.8244,731.5887,825.29584,780.8808,835.111,784.9787,1.6776123,2.2408447,763.70654,0.08411047
172,499.6037,610.3656,542.82104,618.4311,518.75616,520.21246,0.4638672,0.14440918,554.9846,0.19957653
173,2102.7517,2010.0743,2159.6467,2116.493,2153.9287,2115.86,4.265869,4.543091,2056.413,0.045067485
174,3664.199,3586.2773,3761.8608,3706.9412,3804.016,3707.0513,10.032166,9.8446045,3625.2383,0.02149421
175,2704.901,2555.6533,2733.248,2638.0994,2742.1497,2670.3618,7.6932373,7.5270996,2630.277,0.056742143
176,745.03564,740.16516,810.45544,793.7513,805.3677,828.8254,2.270752,2.166748,742.6004,0.0065586865
177,486.3625,492.95325,481.86398,502.8723,486.45758,469.7412,1.3873291,1.7042236,489.65787,0.013459927
178,594.355,572.6309,591.4078,583.80304,601.8643,567.26074,2.0767212,2.8097534,583.4929,0.03723106
179,250.15479,207.57216,240.76447,205.88687,174.30293,161.72762,0.030395508,0.16448975,228.86346,0.18606126
180,11679.082,11626.871,11870.619,11849.894,11891.859,11932.276,22.049683,21.727356,11652.977,0.0044804807
181,4908.7373,4815.617,4933.9766,4873.873,4963.613,4933.8716,6.6660767,7.4314575,4862.1772,0.019151937
182,840.8069,913.96185,886.7092,948.668,828.89014,927.62354,2.4361572,2.309204,877.3844,0.08337847
183,723.2147,726.98004,773.7927,768.69366,789.13324,763.98175,1.0831299,0.5701294,725.0974,0.005192847
184,1616.2649,1553.7279,1621.012,1580.2302,1602.2719,1539.0414,5.4071045,5.541565,1584.9963,0.039455604
185,480.00598,477.39926,501.25638,516.98737,517.332,585.9472,1.3484497,0.98809814,478.70264,0.0054453844
186,95.530525,83.44199,103.81929,103.232956,132.15244,119.6421,0.9124756,0.005126953,89.48626,0.13508813
187,2556.768,2511.979,2603.081,2588.2244,2654.7107,2626.3613,7.6887207,7.7922363,2534.3735,0.017672637
188,1096.5801,1256.1982,1196.5953,1286.6497,1243.177,1310.7032,1.5703125,1.7236938,1176.3892,0.13568483
189,1511.4254,1528.6913,1539.2488,1550.2333,1497.607,1532.3763,3.5978394,2.9953003,1520.0583,0.011358689
190,458.546,360.1403,479.99728,409.78333,489.16962,401.97278,0.76953125,0.48858643,409.34314,0.24039905
191,2254.48,2348.1565,2328.3582,2405.3118,2410.0977,2434.1733,3.8674927,3.9746094,2301.3184,0.040705588
192,12168.732,12182.375,12365.27,12402.951,12513.942,12505.671,24.52832,24.48346,12175.554,0.0011204893
193,4143.967,4171.675,4087.787,4120.238,4018.634,4073.1226,11.0217285,10.764465,4157.821,0.00666407
194,622.50555,641.83777,689.7996,682.8229,654.81305,668.3378,3.9545288,3.6809692,632.17163,0.030580642
195,574.08746,570.23584,569.51245,559.06,509.63873,514.91205,1.5947266,1.6520386,572.1616,0.0067317053
196,1184.7722,1155.4321,1175.0588,1179.4183,1250.499,1224.7848,1.4891968,1.7438354,1170.1022,0.025074808
197,2877.2705,2808.6382,3008.3264,2953.4392,3064.2407,2988.1846,3.0201416,3.6517944,2842.9543,0.024141198
198,1265.948,1314.0575,1248.4595,1291.3533,1290.2307,1312.7136,3.4439697,3.3450928,1290.0027,0.037294105
199,2738.129,2692.4856,2791.7761,2784.404,2856.0913,2836.5178,6.220581,6.435974,2715.3071,0.016809631
200,2446.6204,2330.9883,2501.8967,2422.8064,2477.8652,2439.6965,6.36322,6.4141846,2388.8042,0.04840584
201,2661.441,2685.5417,2742.5273,2766.8406,2812.617,2817.6697,5.7958984,6.0530396,2673.4912,0.009014741
202,246.45546,236.28517,270.55356,258.2463,263.07523,248.62834,1.2412109,1.5336914,241.37032,0.042135622
203,473.9817,491.6307,482.36523,484.8223,497.6834,499.7476,0.9819946,0.54919434,482.8062,0.036555074
204,709.8419,906.2204,606.431,718.4831,327.9564,488.01086,1.6988525,0.8692627,808.0311,0.2430333
205,8587.583,8499.152,8748.08,8692.733,8721.485,8788.548,18.212036,18.273743,8543.367,0.010350797
206,1893.3478,1998.9977,1989.201,2048.676,2023.2258,2088.983,2.5567017,2.6154175,1946.1727,0.054285984
207,1439.8766,1461.5917,1518.9946,1541.3198,1603.6823,1582.279,2.7838745,2.6639404,1450.7341,0.014968344
208,6326.2114,6178.619,6505.5547,6379.613,6625.674,6559.7295,13.271301,13.218689,6252.415,0.023605645
209,2459.6042,2365.3718,2556.9023,2461.9897,2585.7952,2585.7678,4.9682007,4.972107,2412.488,0.039060265
210,2186.729,2044.4125,2207.5022,2113.506,2169.1958,2150.2495,6.987793,6.9869995,2115.5708,0.06727099
211,432.47482,432.93494,425.7076,428.7277,471.97845,451.5309,0.17254639,0.2810669,432.7049,0.0010633426
212,4318.3076,4359.568,4436.4146,4474.9067,4524.6006,4561.942,10.664307,10.708984,4338.9375,0.009509299
213,600.10065,625.5324,641.1848,660.842,605.3328,651.6657,1.5278931,1.7410889,612.8165,0.041499797
214,1293.4998,1325.4446,1371.0027,1399.2035,1406.2019,1411.5559,0.61499023,0.41992188,1309.4722,0.024395192
215,1803.5718,1674.8474,1810.404,1734.0955,1761.7781,1732.0465,5.4226685,5.0510254,1739.2096,0.074013144
216,6522.1177,6621.3843,6711.051,6775.141,6753.464,6829.52,7.9640503,7.6447144,6571.751,0.015105046
217,4902.3726,4889.333,4981.915,4972.7456,4990.153,5016.888,6.491028,6.4246216,4895.8525,0.0026633872
218,2425.873,2410.1738,2452.1423,2465.4485,2467.354,2526.9712,3.7924194,3.1795654,2418.0234,0.0064925835
219,2170.2551,2129.0977,2228.3396,2205.644,2235.4944,2183.2756,7.9085693,7.3132324,2149.6763,0.019145893
220,2767.97,2752.3877,2839.1594,2836.9753,2816.0637,2869.2761,7.8151855,7.36792,2760.1787,0.0056453864
221,1199.0654,1111.1035,1208.6959,1144.8131,1244.2073,1165.3848,2.2401733,2.2473145,1155.0845,0.07615193
222,1324.2748,1346.2916,1315.5095,1342.922,1312.1449,1362.3223,3.5423584,3.763977,1335.2832,0.016488522
223,1887.0027,1969.3861,1956.3801,2011.3864,2021.5552,2046.3466,2.175293,3.024475,1928.1943,0.042725686
224,1891.6115,1884.6432,1941.134,1920.675,1998.9716,1950.3909,4.2112427,4.4333496,1888.1273,0.0036905678
225,789.2297,761.91034,839.1736,823.5311,906.82153,848.3837,1.567688,1.5392456,775.57,0.035224847
226,987.2648,981.79486,1024.6471,1045.1781,1014.1641,1078.9177,1.5963745,1.3308105,984.5298,0.00555586
227,1275.8925,1245.9896,1272.2191,1260.1083,1230.9425,1262.1224,4.4293213,4.531311,1260.941,0.023714695
228,3585.49,3476.7786,3586.4487,3493.7505,3576.2537,3477.3796,2.611023,3.4662476,3531.1343,0.030786546
229,4568.112,4562.3433,4646.5303,4639.4175,4615.934,4614.0356,8.087402,8.312622,4565.2275,0.0012635854
230,1227.0446,1244.8553,1260.6965,1277.5057,1217.3783,1277.8176,4.0220337,3.7556763,1235.95,0.014410608
231,1166.3043,1093.5973,1158.2969,1090.1862,1128.5579,1146.8392,3.911621,4.1012573,1129.9508,0.06434531
232,2257.9248,2165.5332,2241.8662,2188.4495,2198.7405,2254.4285,4.117798,4.1209717,2211.729,0.041773472
233,2674.7764,2710.0,2768.3684,2811.7761,2891.1965,2919.3088,4.0878906,4.475342,2692.3882,0.013082673
234,2043.1124,1941.3411,1981.457,1935.3485,1980.209,1922.7576,6.828491,6.9159546,1992.2268,0.051084224
235,617.8392,630.6298,626.7396,646.8788,659.2249,708.79065,1.1633301,0.96191406,624.2345,0.020490136
236,2758.1152,2714.129,2776.5757,2757.747,2841.3394,2808.461,4.2766724,4.3462524,2736.122,0.016076157
237,1828.0282,1721.8402,1904.2109,1835.65,1925.7036,1870.884,3.1733398,3.3778076,1774.9342,0.059826437
238,1294.046,1218.2115,1359.137,1316.3776,1377.4849,1307.0571,1.8328857,1.635437,1256.1288,0.060371574
239,1233.4299,1238.4203,1276.9493,1281.3538,1277.7107,1292.5481,4.817444,4.500183,1235.925,0.00403775
