frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
185,448.46576,457.4053,441.01654,451.54156,446.56525,437.99576,1.734436,1.3695679,452.93555,0.019736903
186,2758.7415,2732.8574,2808.6948,2817.5608,2862.81,2899.0115,6.4538574,6.031494,2745.7993,0.009426775
187,366.96457,316.14615,331.4868,302.6283,354.73395,306.74045,0.4534912,0.27148438,341.55536,0.14878531
188,268.3628,369.89642,345.22754,422.21347,359.09763,398.81445,0.43530273,0.9633179,319.1296,0.31815797
189,2550.6152,2656.9436,2651.229,2754.5754,2715.8582,2745.75,7.7851562,7.826416,2603.7793,0.040836167
190,395.86646,575.68134,384.01608,526.8646,396.21152,464.04086,0.2838745,0.23522949,485.7739,0.37016168
191,932.1568,964.3235,973.49255,1012.0652,982.559,1065.3091,1.6651611,1.3686523,948.2401,0.033922512
192,9542.792,9602.474,9682.47,9681.225,9642.906,9741.008,21.916687,21.559326,9572.633,0.006234611
193,6751.109,6545.305,6812.811,6660.782,6715.0107,6650.915,12.454224,12.592224,6648.207,0.030956272
194,100.42566,99.90833,72.79062,57.89671,57.557858,57.765297,0.16046143,0.3859253,100.16699,0.005164639
195,5433.1016,5489.0845,5432.0894,5530.7896,5453.1255,5613.2603,14.866821,14.235168,5461.093,0.010251229
196,1444.9911,1388.0366,1405.8369,1399.0564,1389.482,1398.7251,4.786133,3.8842163,1416.5139,0.04020749
197,542.5542,515.64404,468.85236,479.40137,453.28787,436.92548,2.149109,1.4020386,529.0991,0.05086033
198,656.7419,688.0004,665.21436,692.55994,662.5901,666.8325,1.743042,2.0128174,672.37115,0.046490014
199,809.9789,886.54333,848.83325,890.6811,831.92,901.0534,0.9547119,1.1558228,848.2611,0.090260476
200,622.31323,592.62634,591.9932,594.0488,618.35364,595.5889,0.91033936,1.8060913,607.4698,0.04886974
201,1195.7013,1327.9962,1196.5094,1313.8345,1195.3428,1366.6716,1.6784058,2.7750244,1261.8488,0.10484214
202,1107.0282,1236.3116,1135.2845,1244.4683,1140.6295,1242.6897,1.6369629,1.026123,1171.6699,0.110341184
203,681.7965,692.41846,700.5798,721.86426,663.85156,647.40765,1.8739014,1.6853638,687.1075,0.015458932
204,13616.547,13220.09,13565.873,13312.462,13301.45,13377.758,32.440186,31.065918,13418.318,0.029545955
205,12094.435,11718.7705,12087.081,11784.857,11968.082,11850.314,28.880249,28.185547,11906.603,0.031550903
206,2022.2217,2046.5392,2042.715,2091.425,2068.7495,2154.3674,3.2653809,3.4697266,2034.3804,0.011953274
207,3910.127,3774.2546,3908.74,3829.5935,3912.266,3872.3447,8.315918,8.4748535,3842.191,0.03536324
208,4990.3457,4662.34,4904.209,4678.2773,4898.618,4837.2046,13.098145,13.595032,4826.343,0.06796157
209,1575.1246,1625.3856,1577.253,1609.5385,1579.5294,1662.3866,3.4313965,3.1063843,1600.2551,0.03140811
210,832.69495,1076.4832,833.6875,1015.7297,870.5798,980.441,5.1187134,4.8793945,954.58905,0.25538552
211,3307.409,3539.1091,3253.9453,3405.3164,3291.7551,3494.5615,11.64447,11.326294,3423.259,0.0676841
212,1092.2559,1474.1328,1055.1625,1380.0234,1158.8658,1447.6577,1.0220947,1.3184814,1283.1943,0.2975987
213,4183.4043,4137.8394,4190.7554,4175.4575,4224.4526,4195.727,10.227051,10.86322,4160.622,0.010951473
214,560.35736,592.8647,580.33154,589.76355,578.936,616.20575,3.0685425,2.8000488,576.611,0.05637652
215,2583.0835,2618.534,2630.3018,2670.0122,2674.6106,2701.0867,4.621521,4.670349,2600.8086,0.013630546
216,14202.813,14263.532,14475.426,14394.143,14597.946,14441.371,30.15039,31.774353,14233.173,0.004266002
217,9919.584,9921.07,10152.14,10038.357,10225.956,10042.558,15.535034,16.89264,9920.327,0.00014982652
218,2976.2144,2924.702,2980.772,2934.9,2976.5225,2988.773,7.7734985,7.9385376,2950.458,0.017459137
219,3835.6448,3926.9426,3796.914,3903.3228,3778.6663,3974.193,9.738342,9.204285,3881.2937,0.023522532
220,2235.7903,2265.7798,2199.14,2232.5933,2165.864,2280.678,5.973816,5.227661,2250.7852,0.013324018
221,2271.584,2443.0364,2323.53,2439.3765,2297.7197,2472.1118,2.520996,2.1359253,2357.31,0.07273222
222,162.45474,159.65706,197.32735,192.5762,181.89764,185.98022,0.34399414,0.4751587,161.05591,0.017370885
223,3419.3445,3380.3374,3463.6624,3472.001,3529.3022,3562.4353,6.77948,6.7442017,3399.8408,0.011473208
224,177.26546,188.4841,174.62772,189.30946,209.90012,215.93044,2.1208496,1.9320679,182.87479,0.061346035
225,440.1038,399.21994,418.28964,408.36548,409.8219,351.28256,1.7076416,1.8588257,419.66187,0.09742093
226,622.59424,691.7366,695.50696,728.29584,696.59766,731.5454,1.4119873,2.206604,657.1654,0.10521299
227,803.3795,818.082,821.6794,827.439,850.8176,851.7942,0.7796631,1.1609497,810.7307,0.018134817
228,16193.275,15731.096,16514.447,16093.878,16443.47,16134.3545,23.471619,24.35144,15962.186,0.028954662
229,10236.161,9814.141,10455.231,10097.111,10441.26,10181.064,9.212097,10.135376,10025.15,0.04209618
230,1935.212,1962.1577,1967.4316,1993.9059,1982.5355,1935.5464,4.13208,4.656006,1948.6848,0.013827623
231,978.7729,1162.0458,1033.0792,1158.1682,1045.9652,1136.4453,0.7737427,0.9696045,1070.4093,0.17121758
232,537.6884,815.0703,582.05334,778.5577,661.89825,742.0063,0.036193848,0.5145874,676.3794,0.41009808
233,3713.1084,3488.66,3803.8647,3613.734,3749.9087,3726.442,6.335266,6.0531616,3600.8843,0.06233149
234,1519.7915,1448.7557,1528.5126,1486.5173,1582.8567,1504.9254,3.3861694,3.3284912,1484.2737,0.047858942
235,1548.5657,1608.2144,1650.3455,1696.2126,1718.734,1709.0472,3.7665405,3.7780151,1578.39,0.03779084
236,512.86725,500.62564,487.75037,457.28427,510.37857,502.07846,1.2017822,1.5562134,506.74646,0.024157263
237,594.5848,720.8726,635.9132,719.85565,589.5567,655.881,0.78741455,0.56414795,657.7287,0.19200598
238,4351.9517,4163.1763,4341.2607,4257.057,4356.577,4331.363,12.138062,11.5425415,4257.564,0.044338826
239,417.03937,315.93924,372.54428,300.24512,388.56018,349.12503,0.97436523,0.35925293,366.48932,0.27586105
240,14342.965,14147.642,14449.171,14246.871,14407.789,14367.315,31.831116,31.578247,14245.303,0.013711414
