frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
18,73.72167,105.54093,54.97599,105.32594,100.68039,72.88715,0.39819336,0.61761475,89.6313,0.35500166
19,530.09607,469.45728,522.12946,488.17532,528.4017,502.77853,1.138855,0.93536377,499.77667,0.12133178
20,1022.6599,973.67163,1065.983,1037.9739,1108.0016,1068.8143,2.1678467,2.3168335,998.1658,0.0490783
21,2194.7744,2043.1421,2134.478,2060.7017,2126.1133,2068.555,3.5291138,2.5819092,2118.9583,0.07155985
22,502.08514,618.71704,537.1551,620.2498,427.93427,478.48593,0.27075195,0.38806152,560.4011,0.20812216
23,751.14343,666.7954,613.44,582.57196,515.60364,572.58484,2.4713135,2.440857,708.9694,0.118972726
24,1611.211,1676.1229,1626.9515,1626.3195,1495.1099,1665.9594,2.1851196,2.19281,1643.667,0.039492104
25,4401.5405,4133.7495,4418.6895,4200.669,4306.675,4188.4507,8.670959,7.774231,4267.645,0.06274913
26,2518.4194,2349.407,2536.6614,2366.9565,2483.7834,2408.921,7.8380127,6.286133,2433.913,0.069440626
27,434.16943,413.91937,431.38013,417.3165,287.83057,308.89832,2.9591064,2.097351,424.0444,0.04775458
28,3019.4592,2996.7937,3077.632,3030.8005,3020.5825,3015.579,6.708313,5.2077026,3008.1265,0.0075347656
29,369.62125,351.4827,369.1123,386.35648,394.3277,347.0578,0.70648193,0.57366943,360.55197,0.050307725
30,2900.7505,2802.8416,2934.3462,2858.5486,2905.9727,2835.7927,7.1237183,5.8986816,2851.796,0.03433238
31,482.57568,523.9237,512.1753,547.01624,487.69882,547.9046,0.73327637,0.9656372,503.2497,0.082162045
32,247.4547,267.5552,270.50217,293.28964,282.61008,289.5277,0.11767578,0.15283203,257.50494,0.078058735
33,212.43951,379.68994,154.69206,305.48087,183.16356,340.82303,0.4598999,0.09399414,296.06473,0.5649117
34,348.88428,516.9524,339.6164,472.4388,295.8081,486.1154,0.26171875,0.64868164,432.91833,0.3882213
35,1894.7205,1939.5614,1971.8286,2012.3729,1917.3424,1963.5236,4.7005615,3.941101,1917.1409,0.023389487
36,10090.2,10118.52,10210.046,10214.143,10010.562,10081.043,23.777039,22.77649,10104.359,0.002802685
37,6063.7754,5823.179,6103.755,5936.104,6035.665,5898.769,13.920654,12.426758,5943.4775,0.04048071
38,163.8829,308.41904,361.6098,440.26154,521.63574,537.90155,0.42095947,0.2211914,236.15097,0.6120497
39,1928.9312,2069.6624,2016.0317,2135.899,1980.317,2167.1133,4.9906616,4.590576,1999.2968,0.07039035
40,2849.9463,2708.589,2914.0164,2797.4077,2827.142,2739.5605,6.3202515,5.5684204,2779.2676,0.050861306
41,1591.3497,1583.1501,1648.0098,1607.9858,1625.8245,1586.728,4.9400024,3.8551636,1587.25,0.0051659066
42,484.05743,416.2328,499.50748,446.95258,457.9559,404.95425,0.093444824,0.4685669,450.1451,0.15067285
43,961.19,880.7768,997.8283,919.3533,984.7015,877.17596,1.7738037,1.4207153,920.9834,0.08731233
44,1340.301,1332.3352,1377.279,1381.719,1388.868,1379.6719,4.2453003,3.9398804,1336.3181,0.005961021
45,1456.8297,1388.4613,1480.2301,1449.9435,1475.1868,1401.424,3.1642456,3.1783447,1422.6455,0.048057236
46,2859.0806,2765.939,2961.5945,2900.0103,3034.092,2952.4895,4.940674,4.319214,2812.5098,0.0331169
47,1705.4689,1645.9766,1736.0104,1700.9186,1759.0747,1730.5903,2.7456055,2.2749023,1675.7227,0.03550248
48,2707.5125,2570.3003,2601.1968,2591.3928,2626.096,2617.7642,2.6035767,2.9960938,2638.9062,0.051995844
49,3712.2168,3596.611,3760.272,3684.3137,3709.0186,3668.8735,6.9656982,6.805603,3654.414,0.031634543
50,929.4496,946.4309,926.53406,960.44434,895.87213,920.83203,1.7373047,1.6435547,937.94025,0.018104909
51,1618.3647,1514.0217,1615.9524,1509.6222,1592.7141,1508.6854,3.798767,3.2212524,1566.1932,0.066622056
52,214.2285,256.01413,241.3179,249.99866,235.13564,166.03752,0.8464966,0.26593018,235.1213,0.17771944
53,1844.5763,1821.211,1859.6721,1871.3506,1862.037,1875.6544,3.8781128,3.602417,1832.8937,0.01274773
54,928.18634,798.1406,957.2096,871.3572,892.147,781.1451,1.8182373,1.0244751,863.16345,0.15066175
55,2520.9548,2565.8037,2618.0303,2670.486,2589.9553,2647.206,4.8981323,5.0634155,2543.3794,0.017633578
56,1822.8738,1711.0854,1809.8707,1734.2645,1786.3458,1730.439,2.9172363,2.0494995,1766.9796,0.063265204
57,2897.6724,2638.964,2898.705,2721.3992,2912.5452,2652.6707,6.4575195,6.039917,2768.3184,0.09345321
58,354.69608,381.4084,387.6509,422.9704,420.38147,445.17456,0.89434814,0.9468994,368.05225,0.0725775
59,803.08264,745.9831,811.71564,777.11945,748.7201,707.93835,2.0688477,2.4190674,774.53284,0.073721275
60,10173.59,10214.067,10402.271,10470.876,10279.704,10478.986,19.131104,18.05365,10193.828,0.003970789
61,4476.2603,4258.314,4507.71,4347.9385,4398.926,4357.9854,9.584595,8.618286,4367.287,0.049904272
62,1715.5444,1816.9807,1704.2327,1778.0012,1772.0114,1798.5442,2.573059,2.1664429,1766.2626,0.0574299
63,1155.3136,909.68396,1131.5581,981.9483,1097.1799,843.0054,3.6904907,3.1639404,1032.4988,0.23789823
64,495.58972,481.33856,502.3247,474.1704,426.56024,454.4918,1.072937,0.9136963,488.46414,0.029175447
65,2441.225,2392.1323,2477.4531,2440.9512,2478.9478,2460.09,3.0717773,2.5633545,2416.6787,0.02031415
66,930.82074,993.74054,915.8738,961.5156,929.8727,943.31006,1.9091187,1.0801392,962.28064,0.065386124
67,2514.5674,2400.5237,2637.99,2548.5715,2657.0122,2647.6086,4.027893,3.284607,2457.5454,0.04640553
68,1297.4663,1234.6461,1299.3951,1250.2831,1317.8655,1226.6504,2.7769775,3.2404785,1266.0562,0.049618803
69,558.56665,403.78424,572.6971,449.3843,583.35016,380.28275,1.3835449,0.7939453,481.17545,0.32167563
70,3495.9097,3342.4033,3620.1047,3513.7546,3576.8516,3440.0686,5.2801514,3.9873657,3419.1565,0.04489597
71,291.44772,260.37943,249.01924,252.08568,207.22209,264.33026,2.4624634,1.8171387,275.91357,0.112601556
72,4721.99,4713.757,4767.0063,4809.27,4823.037,4798.568,7.347046,7.724304,4717.8735,0.0017451503
73,1923.1628,1826.9008,1947.2437,1897.9668,1989.5685,1921.7776,2.6522217,1.9116211,1875.0317,0.05133891
74,337.05127,367.448,373.2307,406.2517,367.35883,460.46246,0.6425781,0.9780884,352.24963,0.086293146
75,490.05008,495.72217,490.2802,476.22784,465.39624,417.0004,1.4088745,1.8425293,492.8861,0.01150791
76,2454.3083,2414.7795,2512.1682,2482.6213,2413.6514,2419.8323,2.3083496,2.5343628,2434.544,0.016236639
77,1016.03284,1028.3417,1032.7982,1043.8707,1019.25446,1041.9838,2.9556885,2.7213135,1022.18726,0.012041667
78,851.2841,926.243,910.27844,951.93994,922.88354,969.03375,0.22418213,1.0734253,888.76355,0.08434061
79,658.3412,575.7518,675.53326,616.2347,688.42773,614.06885,1.1182251,0.8133545,617.0465,0.13384634
80,831.3255,820.4487,828.8371,852.4543,835.35376,795.4019,0.84088135,0.42218018,825.8871,0.013169803
81,945.9605,953.00415,937.65784,962.8946,860.9852,886.67737,4.9832764,5.416931,949.4823,0.0074184006
82,2309.1023,2328.6567,2380.159,2393.0498,2416.1372,2405.072,2.8967285,1.4151001,2318.8794,0.008432712
83,1795.7421,1759.7357,1842.636,1816.2556,1791.7578,1756.1659,4.4508057,3.5844116,1777.7389,0.020254014
84,5253.6826,5428.513,5243.529,5379.1973,5182.2344,5417.685,12.745361,8.268799,5341.0977,0.03273308
85,2307.7751,2202.6516,2296.7075,2227.1082,2311.338,2244.6973,2.1478271,1.2366943,2255.2134,0.046613567
86,3349.0798,3214.5745,3452.2935,3365.711,3476.121,3372.273,6.8865967,5.3618774,3281.8271,0.040984903
87,1715.8142,1620.2643,1789.1412,1710.8424,1768.3289,1714.8828,3.819641,2.4848022,1668.0393,0.05728278
88,1488.3745,1473.9952,1501.2109,1492.2714,1519.2992,1491.0775,2.5931396,2.4442139,1481.1848,0.009707953
89,1529.2703,1461.7305,1465.475,1420.3943,1521.3452,1511.236,4.581848,4.4711914,1495.5004,0.045162003
90,841.4387,761.9821,844.4605,789.79364,833.4827,767.032,1.5738525,1.3605347,801.71045,0.09910885
91,2031.4293,2026.4357,2059.456,2079.674,2099.1953,2112.484,4.0251465,2.9560547,2028.9325,0.0024612215
92,2694.3933,2791.6143,2732.6177,2816.5347,2755.9104,2816.4697,6.0650024,5.085083,2743.004,0.03544324
93,200.8657,258.89886,205.42952,264.9517,160.5416,268.92218,0.9880371,1.3388672,229.8823,0.25244728
94,1844.1841,1619.7786,1869.7576,1708.7007,1903.1938,1685.8795,3.107483,3.2548218,1731.9813,0.12956579
95,641.04315,566.76263,641.3377,600.9225,653.4372,563.4556,1.5516357,1.5473633,603.9029,0.12300076
96,9997.331,9752.719,10111.139,9967.993,10040.014,9807.922,22.750916,21.548279,9875.025,0.024770802
97,1840.8074,1908.1713,1859.6399,1930.2252,1948.9761,1968.7574,4.0701904,4.184387,1874.4893,0.035937198
98,1448.8428,1423.7318,1465.3163,1453.6282,1425.5239,1419.7999,4.4138794,4.9682007,1436.2874,0.017483244
99,250.40916,273.2598,238.8582,253.79596,242.19775,250.99216,0.27008057,0.28833008,261.83447,0.08727129
100,961.54016,1007.0758,967.04565,999.23944,943.09216,1002.07574,2.9850464,3.1691895,984.308,0.046261583
101,2858.538,2858.1182,2923.703,2898.3184,2897.8845,2814.1733,4.7926025,3.493103,2858.3281,0.00014691171
102,1389.5361,1094.0306,1316.7943,1113.1248,1459.9194,1092.0018,0.40393066,1.2763672,1241.7834,0.23796862
103,722.0719,650.0687,755.9304,697.771,778.6814,710.97565,2.241516,1.7734375,686.0703,0.10495014
104,3706.3882,3590.311,3776.5696,3653.2122,3678.2266,3598.1174,9.335205,7.499939,3648.3496,0.031816345
105,1442.793,1371.9491,1482.2659,1429.6794,1476.468,1396.4906,2.24469,1.5214844,1407.3711,0.050337736
106,2650.1128,2553.1702,2668.953,2571.1863,2652.8489,2628.0718,7.507324,6.540283,2601.6416,0.0372621
107,894.4718,843.4434,911.23785,874.11224,918.95294,909.99005,1.9840088,1.4622803,868.95764,0.05872367
108,6002.99,5839.6406,6024.1826,5928.115,6048.0615,5858.255,16.030396,17.177002,5921.3154,0.02758671
109,4161.4673,4067.555,4174.3037,4164.509,4158.951,4149.3535,10.229004,11.273254,4114.511,0.022824667
110,473.89282,231.90553,351.43954,202.23932,404.49234,246.26595,1.3792725,1.1762695,352.89917,0.6857123
111,2214.1467,2158.2842,2284.696,2238.3928,2266.6533,2260.0042,5.2092285,4.552246,2186.2153,0.025552172
112,247.87479,271.9632,219.26889,231.66423,209.37561,274.69382,0.6906128,0.9674072,259.919,0.0926766
113,2457.146,2352.2202,2544.6934,2461.5315,2560.1797,2483.7341,6.4364624,5.6155396,2404.683,0.043633934
114,2355.7092,2386.5747,2408.8376,2421.5269,2415.7607,2412.322,5.717407,5.808838,2371.142,0.013017136
115,1526.4497,1529.3835,1546.8817,1558.5071,1444.9966,1498.2954,3.1170654,2.507141,1527.9166,0.0019201557
116,483.53635,454.52502,498.9099,493.94348,461.7529,471.6185,0.9920044,1.1870728,469.0307,0.06185378
117,325.15576,305.46384,291.65585,306.7665,278.92117,291.28708,0.8533325,1.072815,315.3098,0.06245262
118,1134.9331,1009.70026,1183.399,1094.1943,1187.1243,1086.0647,3.9021606,3.515808,1072.3167,0.11678719
119,1005.85876,949.05945,993.036,984.25275,981.25885,996.28503,1.5894165,0.03527832,977.4591,0.05810915
120,7753.957,7439.35,7869.17,7634.381,7889.573,7629.7764,15.810852,16.723572,7596.6533,0.041413885
121,5137.098,5102.489,5307.0884,5277.0366,5262.815,5314.964,10.829712,9.17749,5119.7935,0.0067599164
122,1457.4331,1509.7494,1530.0881,1574.739,1492.3094,1550.6737,4.3068237,3.494751,1483.5913,0.035263274
123,289.85,304.53613,302.11557,317.89154,301.36774,309.90378,0.9986572,0.22094727,297.19305,0.049416117
124,2061.4531,2085.9214,2098.1128,2112.7122,2140.7744,2148.9734,3.711609,3.5897217,2073.6873,0.011799398
125,866.8775,837.35834,890.28516,890.4715,923.06366,873.73975,2.918518,3.2373657,852.1179,0.03464211
126,107.68395,176.77933,150.05124,168.73122,120.42646,179.77817,1.2042847,0.2822876,142.23164,0.48579466
127,2173.1958,1999.5321,2189.8813,2066.406,2125.2625,1965.5745,5.088257,5.1638184,2086.364,0.083237484
128,441.2319,540.1106,454.86847,568.4403,487.4008,592.40283,1.3496704,1.5996704,490.67126,0.20151718
129,1428.2726,1451.4645,1421.0448,1431.7761,1444.7589,1421.64,3.5566406,3.2914429,1439.8685,0.016106952
130,881.8299,959.964,872.19525,947.05426,844.67847,915.9764,1.9091187,2.6782227,920.897,0.08484564
131,1612.3647,1535.4305,1659.126,1593.1611,1649.8965,1578.9814,2.9264526,2.692627,1573.8977,0.048881326
132,5539.129,5301.7803,5445.0566,5291.0933,5412.7666,5269.9546,12.353943,11.283569,5420.4546,0.043787587
133,1468.4746,1408.8121,1410.74,1345.659,1501.833,1400.0725,3.1575928,3.7734985,1438.6433,0.041471347
134,327.8202,362.8559,391.11057,431.22205,389.6373,351.27417,2.24646,2.6243286,345.33804,0.101453364
135,268.19177,344.10117,294.42313,316.45395,246.82915,288.63312,1.4308472,1.0257568,306.14648,0.24795121
136,350.16476,279.63544,329.82498,294.35815,320.6755,238.10553,0.68200684,1.2357178,314.9001,0.22397366
137,3418.6143,3292.6284,3440.258,3338.8809,3306.4321,3224.187,7.9608154,7.1046143,3355.6213,0.037544712
138,4591.0537,4512.5117,4671.0493,4618.9424,4567.1567,4548.5874,11.582764,10.312927,4551.7827,0.017255215
139,221.41833,210.0924,169.72992,192.51602,147.69226,135.8895,2.0391846,1.2548218,215.75537,0.052494302
140,1645.6716,1757.0116,1749.2738,1864.3649,1605.5695,1705.1614,4.7020264,3.5430298,1701.3416,0.06544245
141,1952.207,1831.5957,1942.6416,1873.4292,1880.3737,1783.8625,8.9887085,9.468445,1891.9014,0.063751385
142,3042.857,2902.6821,3058.1145,2944.292,2942.7256,2834.135,7.724121,6.885559,2972.7695,0.047152933
143,3710.8733,3725.6594,3778.7424,3779.1394,3715.513,3718.5903,10.311462,9.956543,3718.2664,0.0039766203
144,8303.666,8194.326,8296.491,8176.2227,8097.741,8077.3555,20.550415,21.854858,8248.996,0.0132549275
145,3445.807,3554.735,3467.78,3527.153,3408.8198,3549.4175,8.689026,8.23877,3500.271,0.031119939
146,950.4576,887.87573,968.1669,937.7228,979.2289,913.3584,1.1455688,1.2588501,919.1666,0.068085425
147,1923.206,1891.9792,1997.7145,1982.035,2008.8618,1989.7792,3.517456,2.8330688,1907.5927,0.016369745
148,2070.402,2116.1372,2132.6567,2178.3245,2208.6333,2230.711,0.9934082,0.8283081,2093.2695,0.021848647
149,1418.235,1473.6512,1439.6111,1459.5885,1373.0754,1459.7407,3.841858,3.47052,1445.9431,0.03832534
150,1810.052,1884.4943,1849.1299,1893.8591,1783.0284,1868.9753,5.2871094,4.9657593,1847.2732,0.04029846
151,227.12312,212.21893,249.02733,223.11212,231.57329,189.63847,0.99554443,1.0253296,219.67102,0.06784777
152,2209.2615,2217.4187,2294.8552,2286.2046,2221.0579,2261.422,4.5706787,4.20636,2213.34,0.0036854828
153,1874.6489,1991.672,1944.6346,2045.7717,1841.0684,1944.9117,7.4121094,6.850586,1933.1604,0.06053459
154,169.58151,151.25967,201.17676,62.673244,154.76405,145.08617,0.7269287,0.29510498,160.4206,0.11421126
155,1249.3175,1122.7563,1243.3419,1146.201,1208.9634,1134.9343,2.5289917,2.8345947,1186.0369,0.106709294
156,13492.842,13559.829,13752.106,13798.041,13556.311,13680.714,34.764282,32.459595,13526.336,0.0049523613
157,1018.72504,940.2716,1020.7598,979.52313,1044.7714,967.34033,3.2451172,2.3408813,979.4983,0.08009552
158,679.28754,630.83905,730.7498,684.8801,693.16266,661.1249,0.06829834,0.060058594,655.0633,0.073960006
159,2779.4277,2757.919,2827.8167,2801.4666,2772.2266,2749.5598,8.29187,8.430176,2768.6733,0.0077686263
160,1628.6598,1466.4031,1635.1874,1511.4602,1664.7156,1518.9911,4.2697144,3.1834106,1547.5315,0.104848735
161,505.37848,551.32007,553.87537,577.4348,481.58023,551.0066,0.503479,0.044433594,528.34924,0.086953074
162,602.58044,656.00854,627.6193,659.7892,636.55115,669.7984,1.3189087,0.85375977,629.2945,0.084901586
163,1905.4664,1931.953,1958.8805,1973.8805,1983.073,2003.3071,4.7056274,3.947754,1918.7097,0.013804367
164,330.15866,312.07446,285.3801,313.64935,299.25436,309.5393,1.2228394,2.0615234,321.11658,0.056316614
165,2040.7369,2086.2847,2095.6282,2107.7026,2022.1821,2058.6328,5.5625,6.4020996,2063.5107,0.02207293
166,2058.8872,2004.2147,2103.6682,2063.1724,2138.2114,2110.4905,2.8147583,2.2857056,2031.551,0.026911696
167,3023.6902,3074.5215,3077.9033,3090.8306,3003.817,3021.2249,6.673889,5.4315186,3049.106,0.016670886
168,5421.196,5632.6963,5462.517,5608.8555,5380.5244,5611.302,11.433655,9.828064,5526.9463,0.03826715
169,371.04108,504.01077,279.608,402.73062,276.83905,291.48184,0.9381714,1.489624,437.52594,0.30391273
170,1936.0747,1821.2385,1969.3962,1896.7821,1923.8533,1787.3833,4.909729,5.0144043,1878.6566,0.061126754
171,1826.2952,1864.2668,1898.6284,1932.1571,1804.4879,1875.5743,4.8048706,3.173523,1845.281,0.020577721
172,663.52814,618.5814,687.3981,663.6993,727.82904,715.3223,2.3987427,1.8980103,641.0548,0.07011369
173,3022.672,3116.1594,3124.0085,3189.3198,3133.095,3188.1133,9.839233,8.991211,3069.4158,0.030457687
174,311.71112,306.6916,316.59982,310.85065,302.10675,296.6445,1.8781738,1.8657227,309.20135,0.01623386
175,1114.9457,1117.159,1162.5673,1154.8046,1137.1222,1130.7172,3.4528198,2.8695679,1116.0524,0.0019832214
176,257.11264,396.6803,291.1125,390.30792,334.93408,385.74844,0.5479126,0.1149292,326.89648,0.42694756
177,1175.9259,1006.4011,1176.7853,1062.7037,1191.7426,1040.4481,3.107727,2.5992432,1091.1636,0.15536147
178,423.9835,359.10208,440.52936,402.61044,485.57254,398.29834,2.3015747,1.8098145,391.5428,0.16570707
179,1733.8729,1665.7228,1743.0682,1667.9009,1735.7278,1690.4352,4.7124023,4.6835938,1699.7979,0.04009309
180,7732.629,7620.23,7882.635,7797.738,7734.756,7491.334,20.340027,20.61206,7676.4297,0.014642084
181,2666.6729,2465.5957,2707.815,2579.459,2693.1704,2539.812,6.3911743,6.6586304,2566.1343,0.078358
182,32.431927,120.27569,30.228579,101.27654,68.27833,64.5643,0.040161133,0.5779419,76.353806,1.1504831
183,1294.97,1336.0688,1326.0515,1359.3053,1335.2748,1379.0266,4.371704,4.1362915,1315.5194,0.031241558
184,173.49799,126.25317,159.27357,136.88652,127.465866,169.51956,0.4625244,0.28240967,149.87558,0.31522694
185,490.02295,418.59488,505.5348,455.3619,511.9447,484.96045,0.8099365,1.0446777,454.3089,0.15722358
186,1861.3667,1900.0068,1878.2604,1904.25,1819.1466,1897.4633,5.7546387,5.1050415,1880.6868,0.020545758
187,2519.4995,2521.8577,2633.0522,2638.0234,2603.5083,2604.7036,5.8154907,5.6156616,2520.6787,0.00093552354
188,1244.5623,1288.164,1287.0336,1319.1285,1234.7301,1277.4985,4.1106567,4.0602417,1266.363,0.034430634
189,520.20935,629.32214,529.38446,602.60736,563.89795,614.3959,1.0498047,1.8300171,574.76575,0.18983872
190,868.03687,791.71075,921.4202,853.54193,865.24854,857.049,3.2548828,2.7962646,829.8738,0.091973156
191,1655.188,1787.6045,1719.6771,1798.1106,1662.4523,1725.9258,2.8943481,2.814392,1721.3962,0.07692389
192,8281.692,8390.903,8488.483,8493.852,8414.661,8348.931,21.065125,22.479614,8336.298,0.013100652
193,4012.7976,3931.7874,4079.1443,4037.056,4014.668,3999.5269,9.253906,9.618469,3972.2925,0.02039383
194,929.61816,1028.7333,971.9226,1049.7124,1032.0077,1141.5474,1.0408936,1.324646,979.1757,0.10122301
195,1354.5428,1486.2954,1466.0144,1565.0177,1500.6848,1570.9768,2.875183,2.7339478,1420.4192,0.092756115
196,2765.5776,2700.0098,2886.1265,2842.7043,2810.7944,2789.3738,8.653931,8.542358,2732.7937,0.023992982
197,996.8997,1028.7299,1026.0614,1052.1676,1023.19666,987.2257,3.5306396,3.5900269,1012.8148,0.031427402
198,2179.2559,2147.549,2215.4592,2200.5388,2217.9358,2143.353,5.946106,5.8498535,2163.4023,0.014655982
199,3064.7021,3033.246,3141.5122,3129.849,3148.2598,3068.4792,9.40918,9.380981,3048.974,0.010316931
200,1694.9135,1694.8553,1779.0886,1777.4568,1813.8201,1777.4258,3.8372803,3.8740845,1694.8844,3.428285e-05
201,3100.5437,3006.21,3178.9287,3100.823,3105.1604,3027.8455,7.729553,7.9003906,3053.377,0.030894889
202,1783.7408,1933.9291,1836.9723,1950.8447,1823.2921,1912.7216,6.028015,5.8776855,1858.835,0.08079697
203,139.30582,140.1183,160.5095,111.702736,155.7739,86.46352,0.78338623,0.6828613,139.71207,0.0058154226
204,8463.547,8150.184,8575.781,8315.464,8445.679,8166.104,21.630127,22.485596,8306.865,0.03772335
205,4798.0933,4733.445,4924.6704,4847.2295,4876.448,4805.337,11.171448,11.438477,4765.769,0.013565164
206,319.42368,243.88774,352.64664,303.24402,413.71597,355.79816,1.479126,1.2835693,281.6557,0.26818535
207,459.41113,320.96967,434.3363,342.30273,379.34628,291.00037,2.2080688,1.748291,390.1904,0.3548049
208,333.95767,321.1682,304.88574,299.60553,286.69974,291.27747,2.5055542,1.9844971,327.56293,0.039044283
209,987.02094,959.3266,1027.9624,1010.4383,947.43604,946.4029,2.4848633,1.9763184,973.17377,0.02845775
210,824.5262,867.4252,847.4441,909.1326,865.65717,923.9314,4.705017,4.5698853,845.9757,0.05070948
211,448.42932,322.79196,479.82663,413.934,487.9408,420.6752,1.1848755,0.81378174,385.61066,0.325814
212,66.931854,149.59618,49.658268,146.46465,47.008347,179.23723,0.78497314,0.6134033,108.264015,0.76354384
213,1113.9285,1065.1873,1155.4745,1150.8118,1172.651,1120.596,4.6185303,5.0131836,1089.5579,0.044734854
214,1889.2158,1940.902,1936.6333,1988.5334,1991.9011,2038.0,5.048767,5.458313,1915.0588,0.026989331
215,1263.8799,1264.3201,1307.2362,1297.3528,1270.3892,1293.5161,2.3861694,2.135315,1264.1,0.00034822052
216,8978.073,8916.073,9089.288,9072.076,8994.46,8940.078,17.85321,17.089722,8947.073,0.00692964
217,6722.769,6582.5117,6847.6475,6737.1567,6742.624,6709.093,15.14032,13.733948,6652.6406,0.021082954
218,1118.1139,1065.9937,1160.5883,1128.5004,1100.5188,1088.3663,2.3572998,2.3450317,1092.0537,0.04772681
219,336.6541,355.49713,346.682,354.1471,387.35876,352.07578,0.10510254,0.095947266,346.07562,0.05444769
220,499.8455,484.37268,528.9739,510.6722,542.18005,523.12494,0.34588623,0.6923218,492.10907,0.031441826
221,516.15216,579.38214,509.8162,566.1281,540.9658,575.5645,0.56536865,1.4662476,547.76715,0.115432225
222,1602.3694,1591.6846,1645.5275,1638.8099,1583.8978,1601.9705,3.890808,3.104187,1597.027,0.0066904407
223,433.52597,498.79742,453.89578,500.4911,443.32974,463.5111,0.04437256,0.14807129,466.16168,0.14001891
224,356.4996,417.1629,373.56427,447.88348,287.29822,363.64322,0.30047607,0.7624512,386.83124,0.1568211
225,121.265335,211.14764,175.05899,249.86757,118.35962,305.1529,1.4788208,1.507019,166.20648,0.54078704
226,414.35275,470.8068,381.57574,447.14233,385.54004,485.55237,1.9726562,2.4760742,442.57977,0.12755676
227,2520.525,2430.517,2566.9226,2489.8677,2578.367,2428.7402,5.17218,5.843506,2475.521,0.03635914
228,5915.9795,5693.563,5901.1963,5730.518,5854.1597,5671.8433,13.27478,13.679321,5804.7715,0.038316153
229,4275.415,3978.0056,4341.7163,4126.211,4290.305,4035.7458,9.264099,9.375122,4126.7104,0.07206937
230,2018.4341,2138.9353,2101.9026,2161.8274,1984.1072,2126.5935,5.691345,5.6658325,2078.6846,0.05796994
231,1450.4519,1384.1987,1472.6177,1428.8378,1453.9033,1453.7694,4.331665,4.095703,1417.3253,0.046745215
232,1069.4998,1119.7734,1068.1898,1098.058,956.81335,1102.0193,5.4086914,5.1105347,1094.6366,0.04592728
233,430.2391,371.65396,475.31842,436.584,490.32193,409.1486,0.9213257,0.97320557,400.94653,0.14611709
234,267.253,289.47336,264.56946,273.01678,231.92142,306.6203,0.9573364,0.75457764,278.36316,0.0798251
235,545.80566,494.20822,568.81177,516.58905,553.6601,475.64078,0.66015625,0.85632324,520.00696,0.09922452
236,728.3423,720.7975,736.7325,734.6632,739.0043,720.4171,2.1402588,2.1437378,724.5699,0.010412798
237,1542.227,1437.4484,1602.3218,1522.5997,1500.7997,1415.9677,5.411743,5.276428,1489.8376,0.07032893
238,151.38266,122.222786,133.40137,132.51239,106.40615,91.348885,0.040161133,0.0713501,136.80272,0.21315274
239,726.4597,737.4436,752.4494,757.80493,723.09296,752.9626,2.0549316,2.1759033,731.95166,0.015006301
240,1947.0101,2159.3135,1945.3011,2105.242,1940.8187,2172.4592,5.6380615,5.6487427,2053.1619,0.10340312
